Source;Titre;Marque;Modèle;Année;Prix_DT;Kilométrage;Energie;Boite;Localisation;Puissance_Fiscale;Etat_Vehicule;Annonce-Deposee;Annonce-Detectee;Statut;Lien;Nb_Options;Options;Description
automobile.tn;GWM Haval H6 1.5 T 150cv boite auto;Gwm;Haval H6;2022.0;93000.0;90000.0;Essence;Traction;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/great-wall/h6/122543;;;
automobile.tn;Skoda Octavia Ambition Edition Spéciale;Skoda;Octavia;2023.0;126000.0;16000.0;Essence;Traction;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/skoda/octavia/128045;;;
automobile.tn;BMW X3 Pack M 30e xDrive 2.0 i 16V 292 Plug in Hybrid Steptronic8 184 cv Boîte auto;Bmw;X3;2021.0;165000.0;120000.0;Hybride rechargeable essence;Intégrale;Ben Arous;10cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/x3/128005;;;
automobile.tn;Hyundai Grand i10 High Grade 1.2 83cv boite auto;Hyundai;Grand i10;2020.0;42000.0;130000.0;Essence;Traction;Ben Arous;5cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/grand-i10/128147;;;
automobile.tn;Land Rover Range Rover Sport;Land rover;Range Rover Sport;2016.0;135000.0;250000.0;Diesel;Intégrale;Ben Arous;19cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/128197;;;
automobile.tn;Mercedes-Benz Classe C 180 CGI 1.8 16V CGI 156 cv;Mercedes-benz;Classe C;2010.0;42000.0;203000.0;Essence;Traction;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/128051;;;
automobile.tn;Seat Leon FR 1.4 TGI CNG 16V 110 cv;Seat;Leon;2016.0;42700.0;139000.0;Essence;Traction;Bizerte;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/leon/127501;;;
automobile.tn;Toyota Hilux Double Cabine Double Cabine Premium 2.8 D-4D 16V DPF Xtra cabine Pickup double cabine AWD 204 cv Boîte auto;Toyota;Hilux Double Cabine;2026.0;365000.0;1400.0;Diesel;Intégrale;Ariana;11cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/toyota/hilux/128226;;;
automobile.tn;Chevrolet Optra 1.6 109 cv;Chevrolet;Optra;2007.0;18599.0;193400.0;Essence;Traction;Sfax;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/chevrolet/optra/128225;;;
automobile.tn;Volkswagen Golf 7 Smartline 1.2 TSI 16V DSG7 110 cv Boîte auto;Volkswagen;Golf 7;2020.0;59000.0;133000.0;Essence;Traction;Sousse;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-7/126483;;;
automobile.tn;Opel Astra Edition Plus 1.5 D 16V Turbo 130 cv;Opel;Astra;2022.0;59000.0;90000.0;Diesel;Traction;Sousse;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/opel/astra/128224;;;
automobile.tn;GWM Haval Jolion 1.5 T 143 cv Boîte auto;Gwm;Haval Jolion;2022.0;78000.0;53000.0;Essence;Traction;Ariana;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/great-wall/jolion/125983;;;
automobile.tn;BMW X3 Luxury Line 20i sDrive 2.0 i 16V Steptronic8 184 cv Boîte auto;Bmw;X3;2019.0;165000.0;21800.0;Essence;Propulsion;Nabeul;11cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/x3/126770;;;
automobile.tn;BMW Série 5 Pack Sport M 520i 170 cv Boîte auto;Bmw;Série 5;2022.0;161900.0;44000.0;Essence;Propulsion;Tunis;10cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-5/128177;;;
automobile.tn;Hyundai i20 High Grade 1.0 T-GDI 12V GPF DCT7 100 cv Boîte auto;Hyundai;i20;2022.0;63500.0;55000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/i20/128132;;;
automobile.tn;KIA Picanto Populaire 1.0 DPI 12V ISG 67 cv;Kia;Picanto;2024.0;43500.0;20000.0;Essence;Traction;Tunis;4cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/picanto/128129;;;
automobile.tn;Volkswagen Polo R-Line 1.0 i 12V 75 cv;Volkswagen;Polo;2021.0;58000.0;100000.0;Essence;Traction;Tunis;4cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/polo/128106;;;
automobile.tn;Land Rover Range Rover Evoque Dynamic 2.2 eD4 16V DPF 2WD 150 cv;Land rover;Range Rover Evoque;2014.0;63500.0;200000.0;Diesel;Traction;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/128087;;;
automobile.tn;KIA Rio 5p EX 1.2 i-CVVT 16V 84 cv;Kia;Rio 5p;2019.0;43000.0;129000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/rio-5p/127967;;;
automobile.tn;Skoda Kushaq Style 1.0 TSI 116 cv boite auto;Skoda;Kushaq;2026.0;124900.0;4000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/skoda/kushaq/127925;;;
automobile.tn;GWM Haval H6 Luxury 1.5 T 143cv boite auto;Gwm;Haval H6;2019.0;66000.0;98000.0;Essence;Traction;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/great-wall/h6/127781;;;
automobile.tn;KIA Sportage 1.6 GDi CVVT 16V 4x2 132 cv Boite Auto;Kia;Sportage;2019.0;69000.0;160000.0;Essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/sportage/127766;;;
automobile.tn;Toyota Yaris Cross Hybride Bi-ton 1.5 HSD 12V 116 Hybrid E-CVT 90 cv Boîte auto;Toyota;Yaris Cross Hybride;2024.0;104000.0;20000.0;Hybride essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/toyota/yaris-cross/127730;;;
automobile.tn;Mercedes-Benz CLA AMG Edition 1 250 e 1.3 i 16V GPF 218 PHEV 160 cv Boîte auto;Mercedes-benz;CLA;2025.0;175000.0;13000.0;Hybride rechargeable essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/cla/127696;;;
automobile.tn;MG ZS Luxury;Mg;ZS;2025.0;79500.0;8000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/zs/127670;;;
automobile.tn;KIA Sportage Black Edition 1.6 CRDi VGT 16V 4x2 DCT7 136 cv Boîte auto;Kia;Sportage;2021.0;89000.0;130000.0;Hybride léger diesel;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/sportage/127668;;;
automobile.tn;Mercedes-Benz Classe C AMG + 300 e 2.0 i 16V 313 EQ Power 4MATIC 9G-TRONIC 204 cv Boîte auto;Mercedes-benz;Classe C;2024.0;179000.0;49000.0;Hybride rechargeable essence;Intégrale;Tunis;11cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/127559;;;
automobile.tn;Hyundai Grand i10 GLS 1.2 83cv;Hyundai;Grand i10;2021.0;43500.0;75000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/grand-i10/127535;;;
automobile.tn;BMW X3 Confort Plus 30i xDrive 2.0 i 16V Mild Hybrid Steptronic8 245 cv Boîte auto;Bmw;X3;2022.0;168000.0;65000.0;Hybride léger essence;Intégrale;Tunis;10cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/x3/127527;;;
automobile.tn;Mercedes-Benz GLE Coupé AMG Premium Plus 350 de 2.0 d 16V 333 EQ Power 4MATIC 9G-TRONIC 197 cv Boîte auto;Mercedes-benz;GLE Coupé;2023.0;330000.0;90000.0;Hybride rechargeable diesel;Intégrale;Tunis;11cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/127422;;;
automobile.tn;KIA Sportage 1.6 GDi CVVT 16V 4x2 132 cv Boite Auto;Kia;Sportage;2019.0;75000.0;160000.0;Essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/sportage/127410;;;
automobile.tn;Nissan Juke Diesel 1.5 1.6 L 4X2 117 cv;Nissan;Juke;2017.0;53000.0;185000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/nissan/juke/127360;;;
automobile.tn;Land Rover Range Rover Velar R-Dynamic S D300 3.0 SDV6 24V 4WD 300 cv Boîte auto;Land rover;Range Rover Velar;2019.0;195000.0;150000.0;Diesel;Intégrale;Tunis;19cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-velar/127359;;;
automobile.tn;BMW Série 4 Coupé Pack Sport M 420i 2.0 i 16V 184 cv Boîte auto;Bmw;Série 4 Coupé;2015.0;73500.0;200000.0;Essence;Propulsion;Tunis;10cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-4-coupe/127337;;;
automobile.tn;MG ZS Luxe 1.5 L 114 cv Boîte auto;Mg;ZS;2020.0;55000.0;108000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/zs/127305;;;
automobile.tn;Volkswagen Polo R-Line 1.0 i 12V 75 cv;Volkswagen;Polo;2021.0;56000.0;100000.0;Essence;Traction;Tunis;4cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/polo/127274;;;
automobile.tn;GWM Haval H6;Gwm;Haval H6;2020.0;85000.0;20000.0;Essence;Traction;Tunis;12cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/great-wall/h6/127272;;;
automobile.tn;Mercedes-Benz Classe E Avantgarde 180 CGI 156 cv Boîte auto;Mercedes-benz;Classe E;2014.0;83500.0;88000.0;Essence;Propulsion;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/127230;;;
automobile.tn;Volkswagen Golf 8 Life 1.0 TSi 12V BMT 110 cv;Volkswagen;Golf 8;2021.0;80000.0;59000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/127205;;;
automobile.tn;Hyundai Kona 1.6 T-GDi 16V 4WD DCT7 S&S 199 cv Boîte auto;Hyundai;Kona;2022.0;81000.0;95000.0;Essence;Intégrale;Tunis;11cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/kona/127124;;;
automobile.tn;Ssangyong Actyon Sports 200 2.0 e-XDi 4WD Pickup double cabine 155 cv;Ssangyong;Actyon Sports;2017.0;45000.0;210000.0;Diesel;Intégrale;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/ssangyong/actyon-sports/127099;;;
automobile.tn;Mercedes-Benz GLE Coupé AMG 350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto;Mercedes-benz;GLE Coupé;2021.0;280000.0;64000.0;Hybride rechargeable essence;Intégrale;Tunis;12cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/127032;;;
automobile.tn;Chery Tiggo 8 Pro 1.6 T-GDI 7-DCT 197 cv Boîte auto;Chery;Tiggo 8 Pro;2023.0;80000.0;80000.0;Essence;Traction;Tunis;11cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/chery/tiggo-8-pro/127005;;;
automobile.tn;Volkswagen Golf 8 R-Line 1.4 L TSI 150 cv Boîte auto;Volkswagen;Golf 8;2023.0;109000.0;50000.0;Essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/126984;;;
automobile.tn;Peugeot 308 Active Pack 1.2 THP Puretech 12V 110 cv;Peugeot;308;2022.0;45000.0;50000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/308/126973;;;
automobile.tn;Lada 4x4 Urban 1.7 i 4x4 83 cv;Lada;4x4;2018.0;28000.0;90000.0;Essence;Intégrale;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/lada/4x4/126848;;;
automobile.tn;Mercedes-Benz Classe C coupé AMG 180 1.5 i 16V 9G-TRONIC 156 cv Boîte auto;Mercedes-benz;Classe C coupé;2016.0;109000.0;98000.0;Essence;Traction;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/126825;;;
automobile.tn;Volkswagen Tiguan R-Line 1.5 eTSi MHEV 16V DSG7 150 cv Boîte auto;Volkswagen;Tiguan;2024.0;185000.0;30000.0;Hybride léger essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/tiguan/126822;;;
automobile.tn;Nissan Qashqai Tekna 1.2 DIG-T 16V 2WD S&S 115 cv;Nissan;Qashqai;2015.0;59500.0;67000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/nissan/qashqai/126732;;;
automobile.tn;Mercedes-Benz Classe C Avantgarde 180 1.5 156ch 9G-Tronic;Mercedes-benz;Classe C;2021.0;120000.0;31000.0;Essence;Propulsion;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/126694;;;
automobile.tn;Cupra Formentor V e-hybrid 1.4 TSI 16V GPF 204 Plug in Hybrid DSG6 150 cv Boîte auto;Cupra;Formentor;2021.0;105000.0;75000.0;Hybride rechargeable essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/cupra/formentor/126621;;;
automobile.tn;Mercedes-Benz GLC Coupé AMG 300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto;Mercedes-benz;GLC Coupé;2021.0;179000.0;42000.0;Hybride rechargeable essence;Intégrale;Tunis;12cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/126598;;;
automobile.tn;BMW Série 3 Business Line 318i 1.5 16V 136 cv Boîte auto;Bmw;Série 3;2018.0;69000.0;160000.0;Essence;Propulsion;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-3/126590;;;
automobile.tn;Mercedes-Benz Classe A AMG 250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto;Mercedes-benz;Classe A;2021.0;99000.0;44000.0;Hybride rechargeable essence;Propulsion;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/126534;;;
automobile.tn;BYD Tang Supreme 2.0 L 189 cv Boîte auto;Byd;Tang;2023.0;98000.0;85000.0;Essence;Traction;Tunis;11cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/byd/tang/126435;;;
automobile.tn;BMW X1 xLine 18i sDrive 1.5 i 12V DCT7 140 cv Boîte auto;Bmw;X1;2021.0;99000.0;90000.0;Essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/x1/126427;;;
automobile.tn;KIA Rio 5p GT-Line 1.2 i-CVVT 16V ISG 84 cv;Kia;Rio 5p;2021.0;60000.0;77000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/rio-5p/126404;;;
automobile.tn;BMW Série 4 Gran Coupé Luxury Line 418i 1.5 i 12V Steptronic8 136 cv Boîte auto;Bmw;Série 4 Gran Coupé;2020.0;98000.0;106000.0;Essence;Propulsion;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/126234;;;
automobile.tn;Citroën C4 X Plus 1.2 L EAT8 130 cv Boîte auto;Citroën;C4 X;2025.0;73000.0;10000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/citroen/c4-x/126228;;;
automobile.tn;MG HS Luxury 1.5 162 cv Boîte auto;Mg;HS;2022.0;75000.0;68000.0;Essence;Traction;Tunis;10cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/hs/126207;;;
automobile.tn;Seat Leon Style;Seat;Leon;2021.0;64500.0;60000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/leon/126204;;;
automobile.tn;Volkswagen T-Cross Topline 1.0 TSI 12V GPF 110 cv;Volkswagen;T-Cross;2023.0;75000.0;88000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/t-cross/126197;;;
automobile.tn;Hyundai i30 Fastback 1.0 L T-GDI DCT-7 120 cv Boîte auto;Hyundai;i30 Fastback;2024.0;76000.0;70000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/i30-fastback/126111;;;
automobile.tn;Mercedes-Benz Classe C Classic Edition C 180 Kompressor 1.6 i 16V BlueEFFICIENCY 156 cv;Mercedes-benz;Classe C;2012.0;79000.0;22000.0;Essence;Traction;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/126110;;;
automobile.tn;Volkswagen Golf 7 Confortline 1.2 TSI 16V 110 cv;Volkswagen;Golf 7;2017.0;61500.0;140000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-7/126051;;;
automobile.tn;MG ZS Luxe 1.5 L 114 cv Boîte auto;Mg;ZS;2019.0;58500.0;80000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/zs/126015;;;
automobile.tn;Lexus LS 430 430 4.3 i V8 32V 282 cv Boîte auto;Lexus;LS 430;2008.0;42500.0;278000.0;Essence;Propulsion;Tunis;20cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/lexus/ls-430/125986;;;
automobile.tn;Ford Ranger Wildtrak 3.2 TDCI 20V Pickup Double Cabine 4x4 200 cv Boîte auto;Ford;Ranger;2016.0;115000.0;183000.0;Diesel;Intégrale;Tunis;11cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/ford/ranger/125929;;;
automobile.tn;Mercedes-Benz CLA AMG 250 e 1.3 i 16V GPF 218 PHEV 160 cv Boîte auto;Mercedes-benz;CLA;2021.0;118000.0;49000.0;Hybride rechargeable essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/cla/125915;;;
automobile.tn;Peugeot 308 Active Cielo 1.2 e-THP Puretech 12V 110 cv;Peugeot;308;2015.0;31000.0;290000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/308/125814;;;
automobile.tn;Seat Ibiza FR 1.0 L TSI 115 cv Boîte auto;Seat;Ibiza;2024.0;75000.0;57000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/ibiza/125785;;;
automobile.tn;Audi Q7 S-Line 7 places 3.0 TDi V6 24V DPF Quattro Tiptronic6 211 cv Boîte auto;Audi;Q7;2008.0;49000.0;340000.0;Diesel;Intégrale;Tunis;16cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/q7/125743;;;
automobile.tn;MG One Luxury+;Mg;One;2024.0;87500.0;58000.0;Essence;Traction;Tunis;10cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/one/125713;;;
automobile.tn;BMW Série 4 Gran Coupé Luxury Line 418i 1.5 i 12V Steptronic8 136 cv Boîte auto;Bmw;Série 4 Gran Coupé;2020.0;115000.0;90000.0;Essence;Propulsion;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/125544;;;
automobile.tn;Peugeot 2008 Allure Toit Cielo 1.2 VTi 12V 82 cv;Peugeot;2008;2018.0;50000.0;50000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/2008/125523;;;
automobile.tn;Audi Q5 S-line 2.0 TDI 16V Quattro S-Tronic7 163 cv Boîte auto;Audi;Q5;2016.0;79000.0;290000.0;Diesel;Intégrale;Tunis;10cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/q5/125493;;;
automobile.tn;GWM Haval H6 Luxury 1.5 T 143cv boite auto;Gwm;Haval H6;2019.0;67000.0;100000.0;Essence;Traction;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/great-wall/h6/125418;;;
automobile.tn;Hyundai Creta GLS 1.6 l 123 cv;Hyundai;Creta;2019.0;65000.0;110000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/creta/125322;;;
automobile.tn;Audi Q5 Advanced Plus 2.0 TFSi 16V GPF Quattro S-Tronic7 249 cv Boîte auto;Audi;Q5;2020.0;139000.0;110000.0;Essence;Intégrale;Tunis;15cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/q5/125265;;;
automobile.tn;Toyota Corolla Break;Toyota;Corolla;2020.0;79000.0;135000.0;Hybride léger essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/toyota/corolla-5p/125255;;;
automobile.tn;Mercedes-Benz Classe C coupé Sport 180 1.8 i 16V 7G-TRONIC+ BlueEFFICIENCY 156 cv Boîte auto;Mercedes-benz;Classe C coupé;2012.0;57000.0;160000.0;Essence;Propulsion;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/125183;;;
automobile.tn;Honda HR-V SX Executive;Honda;HR-V;2021.0;77000.0;105000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/honda/hr-v/125182;;;
automobile.tn;Land Rover Range Rover Sport HSE Dynamic 3.0 SDV6 24V 306 cv Boîte auto;Land rover;Range Rover Sport;2019.0;245000.0;150000.0;Diesel;Propulsion;Tunis;20cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/125137;;;
automobile.tn;Suzuki Jimny 3 portes GL AllGrip 1.5 VVT 16V 4WD 102 cv Boîte auto;Suzuki;Jimny 3 portes;2021.0;87000.0;20000.0;Essence;Intégrale;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/suzuki/jimny/125136;;;
automobile.tn;Suzuki Swift GL 1.2 L 85 cv Boîte auto;Suzuki;Swift;2024.0;44500.0;80000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/suzuki/swift/125000;;;
automobile.tn;Mercedes-Benz Classe A Progressive 160 CDi 1.5 CDI 8V DPF BlueEFFICIENCY S&S 90 cv;Mercedes-benz;Classe A;2013.0;43500.0;340000.0;Diesel;Propulsion;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/124997;;;
automobile.tn;Mercedes-Benz ML 320 CDI 2.9 CDI V6 24V 224 cv Boîte auto;Mercedes-benz;ML;2008.0;45000.0;300000.0;Diesel;Propulsion;Tunis;15cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/ml/124996;;;
automobile.tn;MG ZS Luxury 1.5 L 115 cv;Mg;ZS;2022.0;67000.0;28000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/zs/124624;;;
automobile.tn;Jeep Renegade Limited 1.4 Turbo 4x2 140 cv Boîte auto;Jeep;Renegade;2021.0;68000.0;110000.0;Essence;Traction;Tunis;8cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/jeep/renegade/124616;;;
automobile.tn;Toyota C-HR 1.2 T 16V 2WD CVT 116 cv Boîte auto;Toyota;C-HR;2018.0;66000.0;150000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/toyota/c-hr/124387;;;
automobile.tn;Hyundai Tucson High Grade 1.6 l T-GDI 7-DCT 4WD 180 cv Boîte auto;Hyundai;Tucson;2023.0;105000.0;50000.0;Essence;Intégrale;Tunis;10cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/tucson/124354;;;
automobile.tn;GWM Haval Jolion 1.5 T 143 cv Boîte auto;Gwm;Haval Jolion;2023.0;90000.0;37000.0;Essence;Traction;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/great-wall/jolion/124264;;;
automobile.tn;Skoda Kushaq Ambition 1.0 TSI 116 cv;Skoda;Kushaq;2025.0;73500.0;15000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/skoda/kushaq/124261;;;
automobile.tn;Chevrolet Sonic;Chevrolet;Sonic;2020.0;36000.0;188000.0;Essence;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/chevrolet/sonic/123933;;;
automobile.tn;Land Rover Range Rover Sport Dynamic SE 3.0 SDV6 24V 306 cv Boîte auto;Land rover;Range Rover Sport;2016.0;135000.0;165000.0;Diesel;Propulsion;Tunis;16cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/123854;;;
automobile.tn;Peugeot Partner 1000 Kg 1.6 L HDI 90ch 90 cv;Peugeot;Partner;2022.0;54000.0;50000.0;Diesel;Traction;Tunis;5cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/partner/123853;;;
automobile.tn;MG 5 Confort Plus 1.5 L 120 cv;Mg;5;2024.0;57500.0;25000.0;Essence;Traction;Tunis;6cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/5/123809;;;
automobile.tn;Land Rover Discovery Sport R-Dynamic S 2.0 Si4 16V 4x4 5PL 290 cv Boîte auto;Land rover;Discovery Sport;2021.0;185000.0;65000.0;Diesel;Intégrale;Tunis;9cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/123779;;;
automobile.tn;Volkswagen Passat Trendline 1.4 TSI 16V 125 cv;Volkswagen;Passat;2017.0;68000.0;117000.0;Essence;Traction;Tunis;7cv;;2026-07-11;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/passat/123692;;;
